20180827,14:40,139.50,139.50,139.35,139.35,339,0
20180827,14:41,138.80,138.90,138.65,138.85,1833,0
20180827,14:42,138.70,138.85,138.70,138.85,212,0
20180827,14:43,138.85,138.85,138.80,138.80,1508,0
20180827,14:44,138.70,138.80,138.70,138.80,215,0
20180827,14:45,138.65,138.80,138.65,138.70,389,0
20180827,14:46,138.75,138.75,138.50,138.50,2049,0
20180827,14:47,138.45,138.75,138.45,138.75,85,0
20180827,14:48,138.55,138.85,138.55,138.80,1205,0
20180827,14:49,138.85,138.95,138.65,138.65,546,0
20180827,14:50,138.80,139.15,138.80,139.15,1066,0
20180827,14:51,138.80,139.15,138.80,138.85,158,0
20180827,14:52,138.85,139.15,138.80,138.85,176,0
20180827,14:53,138.85,139.40,138.85,138.85,1139,0
20180827,14:54,138.85,138.85,138.85,138.85,159,0
20180827,14:55,138.90,139.20,138.80,138.85,605,0
20180827,14:56,138.85,138.85,138.80,138.80,179,0
20180827,14:57,138.85,139.25,138.85,139.25,281,0
20180827,14:58,138.85,138.85,138.80,138.80,179,0
20180827,14:59,138.60,138.65,138.60,138.60,79,0
20180827,15:00,139.15,139.15,138.55,138.55,1000,0
20180827,15:01,139.10,139.10,138.80,138.80,186,0
20180827,15:02,139.25,139.25,139.25,139.25,80,0
20180827,15:03,139.30,139.30,139.10,139.10,62,0
20180827,15:04,139.20,139.20,139.10,139.10,543,0
20180827,15:05,139.15,139.20,139.10,139.10,589,0
20180827,15:07,139.10,139.15,139.10,139.15,561,0
20180827,15:08,139.20,139.20,139.20,139.20,10,0
20180827,15:09,139.10,139.15,139.00,139.15,2140,0
20180827,15:11,139.00,139.00,138.95,138.95,108,0
20180827,15:12,138.95,138.95,138.90,138.90,237,0
20180827,15:13,138.85,138.85,138.65,138.85,184,0
20180827,15:14,138.85,138.85,138.55,138.85,1452,0
20180827,15:15,138.80,138.85,138.80,138.85,108,0
20180827,15:16,138.85,139.15,138.65,138.65,5957,0
20180827,15:17,138.50,138.75,138.35,138.40,337,0
20180827,15:18,138.65,138.75,138.40,138.40,1959,0
20180827,15:19,138.40,138.40,138.25,138.25,2098,0
20180827,15:20,138.25,138.55,138.20,138.20,1691,0
20180827,15:21,138.55,138.60,138.55,138.60,166,0
20180827,15:22,138.40,138.40,138.40,138.40,337,0
20180827,15:23,138.35,138.35,138.20,138.20,3575,0
20180827,15:24,138.20,138.20,138.10,138.20,1132,0
20180827,15:25,138.00,138.00,137.50,137.90,2222,0
20180827,15:26,138.00,138.10,138.00,138.05,1089,0
20180827,15:27,138.00,138.00,137.80,137.80,1990,0
20180827,15:28,137.90,137.90,137.85,137.90,4062,0
20180827,15:29,137.90,137.90,137.80,137.80,2108,0
20180827,15:40,138.40,138.40,138.40,138.40,7,0
